date,time_step,observed,simulated,residual
1999-01-01,1,0.6733583443867359,2.856348724776483e-22,0.6733583443867359
1999-01-02,2,0.6624977259288852,2.8563487247764855e-22,0.6624977259288852
1999-01-03,3,0.6462067982421094,2.8563487247764874e-22,0.6462067982421094
1999-01-04,4,0.6407764890131843,2.8563487247764898e-22,0.6407764890131843
1999-01-05,5,0.637518303475829,2.8563487247764916e-22,0.637518303475829
1999-01-06,6,0.6320879942469037,2.856348724776494e-22,0.6320879942469037
1999-01-07,7,0.6299158705553336,2.856348724776496e-22,0.6299158705553336
1999-01-08,8,0.6277437468637634,2.856348724776498e-22,0.6277437468637634
1999-01-09,9,0.6244855613264083,2.8563487247765006e-22,0.6244855613264083
1999-01-10,10,0.616883128405913,2.8563487247765024e-22,0.616883128405913
1999-01-11,11,0.6125388810227727,2.856348724776505e-22,0.6125388810227727
1999-01-12,12,0.6081946336396323,2.8563487247765067e-22,0.6081946336396323
1999-01-13,13,0.6016782625649221,2.856348724776509e-22,0.6016782625649221
1999-01-14,14,0.5984200770275669,2.856348724776511e-22,0.5984200770275669
1999-01-15,15,0.5962479533359968,2.8563487247765133e-22,0.5962479533359968
1999-01-16,16,0.5940758296444267,2.8563487247765156e-22,0.5940758296444267
1999-01-17,17,0.5908176441070716,2.856348724776517e-22,0.5908176441070716
1999-01-18,18,0.5864733967239314,2.8563487247765194e-22,0.5864733967239314
1999-01-19,19,0.5832152111865762,2.8563487247765213e-22,0.5832152111865762
1999-01-20,20,0.6190552520974829,2.8563487247765236e-22,0.6190552520974829
1999-01-21,21,0.6016782625649221,2.8563487247765255e-22,0.6016782625649221
1999-01-22,22,0.5940758296444267,2.856348724776528e-22,0.5940758296444267
1999-01-23,23,0.6299158705553336,2.8563487247765297e-22,0.6299158705553336
1999-01-24,24,0.6842189628445865,2.856348724776532e-22,0.6842189628445865
1999-01-25,25,0.7113705089892131,2.8563487247765344e-22,0.7113705089892131
1999-01-26,26,0.7168008182181381,2.8563487247765363e-22,0.7168008182181381
1999-01-27,27,0.7113705089892131,2.8563487247765387e-22,0.7113705089892131
1999-01-28,28,0.6842189628445865,2.8563487247765405e-22,0.6842189628445865
1999-01-29,29,0.6624977259288852,2.856348724776543e-22,0.6624977259288852
1999-01-30,30,0.6516371074710346,2.856348724776545e-22,0.6516371074710346
1999-01-31,31,0.6407764890131843,2.856348724776547e-22,0.6407764890131843
1999-02-01,32,0.6299158705553336,2.8563487247765495e-22,0.6299158705553336
1999-02-02,33,0.6407764890131843,2.856348724776551e-22,0.6407764890131843
1999-02-03,34,0.6516371074710346,2.856348724776553e-22,0.6516371074710346
1999-02-04,35,0.6842189628445865,2.856348724776555e-22,0.6842189628445865
1999-02-05,36,0.7059401997602875,2.8563487247765575e-22,0.7059401997602875
1999-02-06,37,0.7059401997602875,2.8563487247765593e-22,0.7059401997602875
1999-02-07,38,0.6950795813024372,2.8563487247765617e-22,0.6950795813024372
1999-02-08,39,0.6787886536156612,2.8563487247765636e-22,0.6787886536156612
1999-02-09,40,0.6570674166999602,2.856348724776566e-22,0.6570674166999602
1999-02-10,41,0.6407764890131843,2.8563487247765683e-22,0.6407764890131843
1999-02-11,42,0.6244855613264083,2.85634872477657e-22,0.6244855613264083
1999-02-12,43,0.6190552520974829,2.8563487247765725e-22,0.6190552520974829
1999-02-13,44,0.6244855613264083,2.8563487247765744e-22,0.6244855613264083
1999-02-14,45,0.6299158705553336,2.8563487247765767e-22,0.6299158705553336
1999-02-15,46,0.6244855613264083,2.8563487247765786e-22,0.6244855613264083
1999-02-16,47,0.6190552520974829,2.856348724776581e-22,0.6190552520974829
1999-02-17,48,0.6081946336396323,2.8563487247765833e-22,0.6081946336396323
1999-02-18,49,0.5973340151817819,2.856348724776585e-22,0.5973340151817819
1999-02-19,50,0.5864733967239314,2.856348724776587e-22,0.5864733967239314
1999-02-20,51,0.5756127782660807,2.856348724776589e-22,0.5756127782660807
1999-02-21,52,0.5701824690371554,2.8563487247765913e-22,0.5701824690371554
1999-02-22,53,0.543030922892529,2.856348724776593e-22,0.543030922892529
1999-02-23,54,0.5213096859768278,2.8563487247765955e-22,0.5213096859768278
1999-02-24,55,0.5104490675189772,2.8563487247765974e-22,0.5104490675189772
1999-02-25,56,0.49958844906112654,2.8563487247766e-22,0.49958844906112654
1999-02-26,57,0.4941581398322013,2.856348724776602e-22,0.4941581398322013
1999-02-27,58,0.48872783060327607,2.856348724776604e-22,0.48872783060327607
1999-02-28,59,0.48872783060327607,2.8563487247766064e-22,0.48872783060327607
1999-03-01,60,0.49958844906112654,2.8563487247766082e-22,0.49958844906112654
1999-03-02,61,0.5321703044346785,4.6334205964017164e-7,0.5321698410926189
1999-03-03,62,0.5538915413503794,2.157716580145083e-6,0.5538893836337992
1999-03-04,63,0.6081946336396323,5.627368235820698e-6,0.6081890062713965
1999-03-05,64,0.6733583443867359,1.238041072914761e-5,0.6733459639760068
1999-03-06,65,0.7602432920495406,2.126091961096938e-5,0.7602220311299296
1999-03-07,66,0.8688494766280463,3.17890375986682e-5,0.8688176875904476
1999-03-08,67,0.9883162796644026,4.2500271026631994e-5,0.988273779393376
1999-03-09,68,1.031758753495805,4.785033069615116e-5,1.0317109031651088
1999-03-10,69,1.0426193719536556,5.0693889852255355e-5,1.0425686780638033
1999-03-11,70,1.0208981350379545,4.0067557552689694e-5,1.0208580674804018
1999-03-12,71,0.9991768981222531,2.8738531694590745e-5,0.9991481595905585
1999-03-13,72,0.9665950427487017,1.9458186940742585e-5,0.966575584561761
1999-03-14,73,0.9774556612065521,1.2442989007337681e-5,0.9774432182175448
1999-03-15,74,0.9926605270475428,8.233997068885743e-6,0.992652293050474
1999-03-16,75,1.0393611864163004,6.389520804290935e-6,1.0393547968954961
1999-03-17,76,1.0610824233320015,7.509840670601424e-6,1.0610749134913309
1999-03-18,77,1.0686848562524969,9.21508134862684e-6,1.0686756411711482
1999-03-19,78,1.0817175984019178,8.19842339654817e-6,1.0817093999785212
1999-03-20,79,1.086061845785058,6.216816106846096e-6,1.0860556289689511
1999-03-21,80,1.086061845785058,4.338891865273948e-6,1.0860575068931926
1999-03-22,81,1.0969224642429085,3.1599540438153866e-6,1.0969193042888647
1999-03-23,82,1.183807411905713,4.754919131702876e-6,1.1838026569865812
1999-03-24,83,1.183807411905713,1.0860652095361163e-5,1.1837965512536175
1999-03-25,84,1.2055286488214143,2.018355796609892e-5,1.2055084652634482
1999-03-26,85,1.2272498857371157,3.1812743210134047e-5,1.2272180729939055
1999-03-27,86,1.2489711226528166,4.5181123506005024e-5,1.2489259415293106
1999-03-28,87,1.3249954518577705,5.9864940848791726e-5,1.3249355869169217
1999-03-29,88,1.4661834918098282,7.095879719022455e-5,1.4661125330126379
1999-03-30,89,1.6725352425089892,7.320264429508188e-5,1.672462039864694
1999-03-31,90,1.8571657562924493,8.295874956886477e-5,1.8570827975428805
1999-04-01,91,1.9983537962445062,0.0001004533650761007,1.99825334287943
1999-04-02,92,2.1178205992808627,0.00012476713206448402,2.117695832148798
1999-04-03,93,2.2264267838593685,0.00015301784084773004,2.226273766018521
